Best score of 187.43 achieved after training 186 episodes
Chosen hyperparameters: {'seed': 10, 'observation': 'NGreedy5', 'environment': <environment.Environment object at 0x000002549E35FFD0>, 'variant': 0, 'input_shape': 29, 'hidden_size': 256, 'early_stopping': 20, 'validation_after_episodes': 5, 'lr_actor': 0.001, 'lr_critic_1': 0.005, 'lr_critic_2': 0.0001, 'return_lambda': 0.875, 'gamma': 0.9, 'clip_epsilon': 0.05, 'episode_steps': 200, 'no_of_actors': 5, 'actor_updates_per_episode': 100, 'critic_updates_per_episode': 100, 'clip_annealing_factor': 0.99}

Episode number of best validation run: 186

Actions taken in best validation run: [0, 2, 2, 2, 2, 4, 4, 4, 4, 3, 2, 4, 1, 0, 3, 3, 2, 1, 1, 4, 3, 2, 1, 4, 2, 2, 2, 2, 4, 4, 4, 4, 1, 1, 2, 2, 3, 3, 4, 4, 2, 2, 3, 2, 4, 4, 1, 4, 1, 2, 2, 3, 4, 4, 1, 1, 2, 2, 4, 4, 3, 3, 3, 3, 1, 1, 3, 2, 1, 4, 3, 2, 1, 4, 3, 3, 3, 1, 1, 2, 2, 2, 2, 3, 4, 1, 4, 4, 4, 0, 2, 3, 3, 2, 4, 1, 1, 4, 1, 3, 2, 2, 3, 2, 1, 4, 4, 4, 4, 4, 0, 2, 2, 2, 4, 4, 4, 2, 4, 3, 2, 1, 4, 1, 2, 1, 4, 3, 3, 1, 1, 3, 3, 0, 0, 0, 0, 0, 1, 3, 0, 4, 4, 0, 0, 2, 2, 4, 4, 2, 2, 2, 4, 4, 4, 2, 2, 4, 4, 3, 2, 2, 4, 4, 1, 0, 0, 0, 2, 2, 3, 3, 1, 1, 4, 4, 2, 1, 4, 3, 3, 1, 1, 1, 2, 3, 4, 3, 2, 2, 2, 2, 1, 0, 3, 4, 4, 4, 4, 0]

Score history:
episode: 142 | episode reward: 152.50 | validation reward: None | actor loss: -0.02 | actions: [40.6, 25.4, 45.8, 25.0, 63.2]
episode: 143 | episode reward: 198.40 | validation reward: None | actor loss: -1.01 | actions: [28.0, 26.0, 52.6, 27.4, 66.0]
episode: 144 | episode reward: 168.20 | validation reward: None | actor loss: 0.02 | actions: [45.0, 24.8, 44.2, 24.4, 61.6]
episode: 145 | episode reward: 178.60 | validation reward: 176.74 | actor loss: -0.14 | actions: [43.4, 27.6, 45.4, 26.2, 57.4]
episode: 146 | episode reward: 185.40 | validation reward: None | actor loss: -0.25 | actions: [33.4, 27.6, 52.6, 26.2, 60.2]
episode: 147 | episode reward: 153.10 | validation reward: None | actor loss: 0.25 | actions: [37.8, 28.0, 47.6, 25.8, 60.8]
episode: 148 | episode reward: 190.70 | validation reward: None | actor loss: -0.76 | actions: [35.8, 24.0, 52.8, 23.4, 64.0]
episode: 149 | episode reward: 170.60 | validation reward: None | actor loss: 0.18 | actions: [33.8, 28.2, 50.8, 28.0, 59.2]
episode: 150 | episode reward: 167.30 | validation reward: 181.86 | actor loss: -0.18 | actions: [43.2, 25.2, 46.6, 24.2, 60.8]
episode: 151 | episode reward: 198.50 | validation reward: None | actor loss: -0.80 | actions: [33.8, 28.0, 51.6, 26.6, 60.0]
episode: 152 | episode reward: 168.50 | validation reward: None | actor loss: 0.44 | actions: [36.0, 25.2, 51.0, 25.2, 62.6]
episode: 153 | episode reward: 196.40 | validation reward: None | actor loss: -0.78 | actions: [26.2, 31.0, 54.2, 28.6, 60.0]
episode: 154 | episode reward: 183.20 | validation reward: None | actor loss: -0.12 | actions: [35.0, 27.6, 46.6, 28.4, 62.4]
episode: 155 | episode reward: 192.20 | validation reward: 178.26 | actor loss: -0.20 | actions: [33.2, 26.0, 53.2, 24.2, 63.4]
episode: 156 | episode reward: 183.10 | validation reward: None | actor loss: -0.14 | actions: [36.0, 28.8, 47.0, 28.6, 59.6]
episode: 157 | episode reward: 197.40 | validation reward: None | actor loss: -0.37 | actions: [26.8, 30.4, 52.4, 27.6, 62.8]
episode: 158 | episode reward: 164.90 | validation reward: None | actor loss: 0.15 | actions: [42.4, 25.6, 48.4, 23.4, 60.2]
episode: 159 | episode reward: 174.40 | validation reward: None | actor loss: -0.20 | actions: [33.2, 30.2, 47.8, 29.6, 59.2]
episode: 160 | episode reward: 176.90 | validation reward: 183.91 | actor loss: -0.40 | actions: [41.8, 26.4, 46.2, 26.4, 59.2]
episode: 161 | episode reward: 184.10 | validation reward: None | actor loss: -0.36 | actions: [36.8, 30.2, 47.4, 28.6, 57.0]
episode: 162 | episode reward: 188.00 | validation reward: None | actor loss: -0.24 | actions: [33.6, 29.2, 49.0, 28.6, 59.6]
episode: 163 | episode reward: 173.30 | validation reward: None | actor loss: -0.02 | actions: [33.8, 25.0, 53.8, 24.6, 62.8]
episode: 164 | episode reward: 196.90 | validation reward: None | actor loss: -0.46 | actions: [29.4, 29.2, 52.4, 29.6, 59.4]
episode: 165 | episode reward: 185.90 | validation reward: 181.57 | actor loss: -0.11 | actions: [30.6, 28.0, 51.4, 27.2, 62.8]
episode: 166 | episode reward: 181.80 | validation reward: None | actor loss: -0.05 | actions: [32.4, 28.0, 48.8, 28.8, 62.0]
episode: 167 | episode reward: 180.00 | validation reward: None | actor loss: -0.03 | actions: [25.8, 26.4, 55.2, 26.2, 66.4]
episode: 168 | episode reward: 188.10 | validation reward: None | actor loss: -0.17 | actions: [28.8, 33.0, 50.6, 30.8, 56.8]
episode: 169 | episode reward: 207.70 | validation reward: None | actor loss: -0.76 | actions: [30.0, 29.8, 52.0, 27.4, 60.8]
episode: 170 | episode reward: 191.20 | validation reward: 178.60 | actor loss: -0.06 | actions: [34.0, 26.6, 52.2, 24.6, 62.6]
episode: 171 | episode reward: 172.40 | validation reward: None | actor loss: 0.12 | actions: [39.4, 22.4, 52.0, 21.4, 64.8]
episode: 172 | episode reward: 192.30 | validation reward: None | actor loss: -0.33 | actions: [28.4, 29.8, 53.2, 29.4, 59.2]
episode: 173 | episode reward: 165.70 | validation reward: None | actor loss: 0.18 | actions: [36.0, 26.8, 51.6, 26.8, 58.8]
episode: 174 | episode reward: 182.00 | validation reward: None | actor loss: -0.53 | actions: [28.8, 29.8, 54.8, 30.2, 56.4]
episode: 175 | episode reward: 178.10 | validation reward: 184.58 | actor loss: -0.08 | actions: [31.4, 24.6, 55.4, 24.0, 64.6]
episode: 176 | episode reward: 189.80 | validation reward: None | actor loss: -0.43 | actions: [29.4, 26.0, 56.0, 25.8, 62.8]
episode: 177 | episode reward: 182.70 | validation reward: None | actor loss: -0.16 | actions: [40.2, 28.0, 45.4, 28.4, 58.0]
episode: 178 | episode reward: 204.40 | validation reward: None | actor loss: -0.26 | actions: [30.4, 29.0, 54.0, 27.2, 59.4]
episode: 179 | episode reward: 187.20 | validation reward: None | actor loss: 0.16 | actions: [33.4, 29.8, 50.6, 27.2, 59.0]
episode: 180 | episode reward: 184.30 | validation reward: 182.62 | actor loss: -0.13 | actions: [40.2, 30.8, 46.6, 27.8, 54.6]
episode: 181 | episode reward: 156.60 | validation reward: None | actor loss: 0.21 | actions: [45.2, 21.6, 49.6, 22.6, 61.0]
episode: 182 | episode reward: 181.30 | validation reward: None | actor loss: -0.40 | actions: [33.4, 26.2, 52.8, 26.0, 61.6]
episode: 183 | episode reward: 210.90 | validation reward: None | actor loss: -0.76 | actions: [27.0, 27.4, 54.6, 26.2, 64.8]
episode: 184 | episode reward: 209.10 | validation reward: None | actor loss: -0.26 | actions: [36.4, 27.2, 52.0, 26.0, 58.4]
episode: 185 | episode reward: 198.70 | validation reward: 187.43 | actor loss: -0.06 | actions: [38.0, 25.8, 50.4, 27.0, 58.8]
episode: 186 | episode reward: 195.80 | validation reward: None | actor loss: -0.18 | actions: [43.0, 22.6, 50.0, 23.2, 61.2]
episode: 187 | episode reward: 196.00 | validation reward: None | actor loss: -0.16 | actions: [33.4, 23.6, 54.4, 24.2, 64.4]
episode: 188 | episode reward: 181.60 | validation reward: None | actor loss: 0.27 | actions: [32.0, 29.8, 51.8, 28.8, 57.6]
episode: 189 | episode reward: 174.90 | validation reward: None | actor loss: -0.13 | actions: [40.2, 23.4, 49.8, 23.0, 63.6]
episode: 190 | episode reward: 185.60 | validation reward: 186.70 | actor loss: -0.53 | actions: [39.8, 22.8, 50.8, 23.0, 63.6]
episode: 191 | episode reward: 139.70 | validation reward: None | actor loss: 0.49 | actions: [43.8, 23.6, 49.4, 28.4, 54.8]
episode: 192 | episode reward: 177.70 | validation reward: None | actor loss: -0.80 | actions: [44.6, 23.4, 48.0, 23.8, 60.2]
episode: 193 | episode reward: 189.50 | validation reward: None | actor loss: -0.31 | actions: [40.6, 28.8, 46.0, 30.2, 54.4]
episode: 194 | episode reward: 206.30 | validation reward: None | actor loss: -0.55 | actions: [36.4, 23.6, 53.8, 23.0, 63.2]
episode: 195 | episode reward: 176.30 | validation reward: 182.65 | actor loss: 0.18 | actions: [49.8, 27.6, 40.8, 27.0, 54.8]
episode: 196 | episode reward: 172.70 | validation reward: None | actor loss: -0.03 | actions: [43.2, 22.6, 48.4, 22.4, 63.4]
episode: 197 | episode reward: 175.00 | validation reward: None | actor loss: -0.44 | actions: [39.0, 21.8, 53.2, 21.8, 64.2]
episode: 198 | episode reward: 197.30 | validation reward: None | actor loss: -0.65 | actions: [38.2, 26.4, 48.6, 28.0, 58.8]
episode: 199 | episode reward: 191.90 | validation reward: None | actor loss: -0.02 | actions: [43.6, 24.4, 50.4, 24.6, 57.0]
episode: 200 | episode reward: 210.40 | validation reward: 181.24 | actor loss: -0.56 | actions: [33.2, 24.2, 57.8, 25.2, 59.6]
episode: 201 | episode reward: 197.60 | validation reward: None | actor loss: 0.05 | actions: [40.0, 23.0, 52.2, 23.2, 61.6]
episode: 202 | episode reward: 177.60 | validation reward: None | actor loss: 0.07 | actions: [44.4, 22.2, 50.8, 22.0, 60.6]
episode: 203 | episode reward: 192.30 | validation reward: None | actor loss: -0.34 | actions: [38.0, 29.6, 48.4, 28.6, 55.4]
episode: 204 | episode reward: 167.20 | validation reward: None | actor loss: 0.27 | actions: [39.8, 24.4, 52.2, 25.0, 58.6]
episode: 205 | episode reward: 192.60 | validation reward: 185.92 | actor loss: -0.72 | actions: [35.4, 23.0, 53.6, 23.6, 64.4]
